Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
1764	-263.7357	-352.5098	88.77406	5.45311e-05	0.00454224	0.00215024	0.00231146	6.27949e-05	0.00620651	0.000964331	0.000878201	0.00715665	0.00107255	0.00356753	0.000125487	0.00791924	0.00033901	0.00136977	0.0015463	0.00153469	0.00271455	0.00245403	0.00261535	0.000107179	0.00451412	0.00200992	0.00267988	0.00112545	1.10555e-05	0.00180017	0.00121922	4.77944e-05	0.00198232	0.00664538	0.00389077	8.10373e-05	0.00157829	0.00426598	0.00034389	0.00377416	0.0045544	0.000240221	0.0075893	0.00117015	0.0244409	0.0128917	0.000416518	0.00148541	0.000956499	0.00284237	0.00230086	0.000156	0.00108284	0.000952268	0.0103117	0.00545815	0.00228682	0.00426475	0.00014081	0.00123504	0.00390445	0.0116034	0.00171766	0.00540674	0.2431662	1.756834	0.0668972	0.267392	0.662645	1.5091	3.73983	14.9483	1.95561	7.224828	0.00028244	0.0235263	0.011137	0.0119721	0.000325243	0.0321463	0.00499469	0.00454859	0.0370675	0.0055552	0.0184778	0.000649951	0.0410172	0.00175588	0.00709464	0.00800896	0.00794882	0.0140599	0.0127105	0.0135461	0.000555128	0.0233806	0.0104103	0.0138803	0.00582922	5.72613e-05	0.00932389	0.00631486	0.000247548	0.0102673	0.0344194	0.020152	0.000419728	0.00817466	0.0220954	0.00178116	0.0195481	0.0235893	0.00124421	0.0393083	0.00606071	0.12659	0.066772	0.00215733	0.00769358	0.00495413	0.0147219	0.0119172	0.000807994	0.00560848	0.00493222	0.0534087	0.0282702	0.0118444	0.022089	0.000729314	0.00639679	0.0202229	0.060099	0.00889651	0.0280039	0.609225	0.390775	0.6092247	0.193071
1800	-251.6118	-342.8457	91.2339	0.0180538	0.0124116	0.00933138	0.000440786	0.0075449	0.0016601	0.00682885	0.0434391	0.00661385	0.0210626	0.0102328	0.0187571	0.029847	0.00278304	0.00134913	0.0424097	0.00645883	0.0210364	0.0103581	0.00632954	0.0101443	0.0039103	0.00800427	0.0135313	0.00529032	0.000732354	0.00471487	0.000538967	0.00641719	9.56259e-05	0.00558072	0.0443361	0.0207589	0.0113468	0.0194531	0.00654158	0.053467	0.033207	0.0178723	0.0334245	0.0126392	0.0914443	0.0877216	0.00812403	0.0417055	0.00273539	0.00200795	0.0284493	0.00549647	0.00694857	0.0585055	0.0794552	0.00597562	0.0281333	0.0551875	0.00349248	0.00893395	0.0297239	0.0278977	0.00417267	0.0469902	0.6095158	1.390484	0.308055	0.563122	0.835974	1.19621	1.77581	3.24618	0.8513973	2.281293	0.0148952	0.0102401	0.0076988	0.000363668	0.00622488	0.00136966	0.0056341	0.0358392	0.00545672	0.0173776	0.00844251	0.0154754	0.0246251	0.00229613	0.00111309	0.0349899	0.00532882	0.0173559	0.00854593	0.00522215	0.00836947	0.00322617	0.00660388	0.0111639	0.00436475	0.000604224	0.00388998	0.000444672	0.00529447	7.88956e-05	0.00460434	0.0365793	0.017127	0.00936159	0.0160497	0.00539709	0.0441126	0.0273973	0.0147454	0.0275767	0.0104279	0.0754456	0.0723742	0.00670268	0.0344089	0.00225682	0.00165665	0.0234719	0.00453483	0.00573288	0.0482696	0.065554	0.00493015	0.0232112	0.0455321	0.00288145	0.00737091	0.0245235	0.0230169	0.00344264	0.038769	0.318411	0.681589	0.318411	1.212056
1836	-257.8555	-348.5816	90.72602	0.0207875	0.00530943	0.00979035	0.000899401	0.0314167	0.0078406	0.0191103	0.0203041	0.0542062	0.0056694	0.00530546	0.00269367	0.0426883	0.00160575	0.000506444	0.0232638	0.00942897	0.0812125	0.00354864	0.0256875	0.0126221	0.029049	0.00223542	0.0147434	0.00765842	0.000497435	0.00307858	0.0276321	0.00186961	0.00187592	0.025595	0.0195133	0.0176883	0.000858447	0.0420971	0.00212982	0.0362478	0.0209534	0.00128903	0.0924088	0.0150723	0.135865	0.02646	0.00299423	0.0492224	0.0237146	0.00239284	0.0150448	0.0226269	0.0443437	0.0016035	0.0807681	0.0158908	0.0289775	0.0816048	0.00736696	0.0242661	0.0383683	0.0625928	0.00161985	0.0169242	0.6099733	1.390027	0.221073	0.478992	0.794819	1.25815	2.08772	4.52339	1.091301	2.278832	0.0145465	0.00371539	0.00685101	0.000629375	0.0219845	0.00548663	0.0133729	0.0142083	0.037932	0.00396729	0.00371261	0.00188495	0.0298721	0.00112366	0.000354395	0.0162794	0.00659813	0.0568302	0.00248324	0.0179754	0.00883261	0.0203277	0.00156428	0.010317	0.00535914	0.000348091	0.00215431	0.0193362	0.0013083	0.00131271	0.0179107	0.0136548	0.0123777	0.000600717	0.0294583	0.00149038	0.0253652	0.0146626	0.000902026	0.064665	0.0105472	0.0950744	0.018516	0.00209527	0.0344445	0.0165948	0.00167444	0.0105279	0.0158337	0.0310305	0.00112209	0.0565192	0.0111199	0.0202776	0.0571047	0.00515519	0.0169807	0.0268491	0.0438007	0.00113352	0.0118431	0.217994	0.782006	0.2179938	1.429037
1872	-260.69	-350.5472	89.85723	0.00163398	0.000813111	0.0128664	0.0130164	0.00576052	0.00573449	0.0181665	0.00461334	0.00840387	0.00131491	0.00374312	0.000175025	0.00646488	0.00209949	0.000236834	0.00916547	0.0126266	0.00332143	0.000290298	0.00507389	0.0211911	0.00166747	0.0197919	0.00147543	0.00687848	0.00238594	0.00629571	0.00898762	0.00138491	0.0152997	0.0533904	0.0326672	0.00982406	0.00751956	0.0101668	0.000606279	0.0232866	0.00633771	0.00383759	0.0182412	0.010832	0.0310194	0.035841	0.00722805	0.00674019	0.00585372	0.00542553	0.00233426	0.0102092	0.00334968	0.00776445	0.00971124	0.0180182	0.015535	0.055634	0.00172216	0.0129039	0.011053	0.00934844	0.000483754	0.00822813	0.253681	1.746319	0.177343	0.430175	0.768606	1.30106	2.32464	5.63879	1.25067	6.883916	0.00256919	0.00127849	0.0202304	0.0204662	0.00905754	0.00901662	0.0285641	0.00725377	0.0132138	0.0020675	0.00588549	0.0002752	0.0101651	0.00330114	0.000372386	0.0144113	0.0198535	0.00522245	0.00045645	0.00797792	0.0333198	0.00262184	0.0311197	0.00231989	0.0108154	0.00375153	0.00989905	0.0141317	0.00217756	0.0240565	0.0839483	0.0513643	0.0154468	0.0118234	0.0159857	0.000953282	0.0366147	0.00996509	0.00603403	0.0286815	0.0170316	0.0487733	0.0563546	0.011365	0.0105979	0.00920409	0.00853083	0.00367027	0.0160524	0.00526687	0.0122084	0.0152695	0.0283308	0.0244265	0.087476	0.00270784	0.0202894	0.0173792	0.014699	0.00076063	0.0129375	0.496346	0.503654	0.4963463	0.6359913
1908	-257.7938	-348.6592	90.86537	0.00130508	0.00251869	0.00150469	0.00718399	0.000861668	0.00487547	0.000955191	0.00963037	0.0198113	0.00403931	0.00220937	4.96032e-05	0.0167088	0.00612062	0.00125287	0.00335679	0.0131751	0.00214272	0.00172524	0.0031653	0.00333364	0.000922888	0.0019556	0.00227463	0.0014796	0.000670703	0.00218474	0.0134448	0.00116334	0.0026964	0.0181577	0.00993935	0.0207071	0.00544203	0.00363205	0.00599217	0.0126277	0.0221326	0.000429509	0.026249	0.00716617	0.0249141	0.00344155	0.00692914	0.00732757	0.0045788	0.00412583	0.000739375	0.00454418	0.00774335	0.00826061	0.0123023	0.00618316	0.020444	0.0357601	0.000996895	0.00472509	0.0301077	0.00939318	0.00148969	0.0126221	0.5053787	1.494621	0.13736	0.37978	0.739302	1.35263	2.63311	7.28016	1.435403	2.957429	0.00276604	0.00533821	0.0031891	0.015226	0.00182625	0.0103333	0.00202447	0.020411	0.0419889	0.00856108	0.00468263	0.000105131	0.0354134	0.0129723	0.00265539	0.00711451	0.0279239	0.00454137	0.00365655	0.00670866	0.00706544	0.001956	0.00414478	0.00482094	0.00313593	0.00142151	0.00463043	0.0284955	0.00246564	0.00571485	0.0384841	0.0210659	0.0438874	0.0115341	0.00769791	0.0127	0.0267637	0.0469087	0.000910319	0.0556331	0.0151883	0.052804	0.00729416	0.0146859	0.0155303	0.00970448	0.00874445	0.00156706	0.00963111	0.0164116	0.0175079	0.0260741	0.0131048	0.0433299	0.0757913	0.00211286	0.0100146	0.0638114	0.0199083	0.0031573	0.0267518	0.371819	0.628181	0.3718189	0.4718228
1944	-262.1647	-351.4603	89.29562	0.00405006	0.0144411	0.00430376	0.011345	0.00694424	0.00697007	0.00116402	0.0111093	0.00667456	0.00223692	0.0158593	0.0044229	0.00989718	0.000446762	0.000326451	0.0022597	0.00263474	0.0162233	0.00196121	0.000706007	0.00319731	0.0194833	0.00752321	0.00177233	0.0133687	0.00574615	0.0055678	0.00233459	0.00527854	0.00316739	0.00665082	0.00133942	0.0092616	0.00597957	0.016962	0.00713329	0.0361606	0.0247782	0.00197608	0.0123296	0.000745107	0.0180077	0.0288621	0.00188816	0.0106025	0.00411365	0.00886692	0.000681918	0.0149314	0.00577669	0.00814262	0.0305913	0.00887155	0.0181018	0.03535	0.0100442	0.00458626	0.00624096	0.021173	0.00476247	0.0118039	0.1622327	1.837767	0.228994	0.487287	0.799088	1.25143	2.05218	4.36693	1.065847	11.32797	0.00712874	0.0254186	0.00757528	0.0199689	0.0122229	0.0122684	0.00204886	0.0195541	0.0117483	0.00393733	0.0279148	0.00778499	0.0174206	0.000786372	0.000574604	0.00397743	0.00463755	0.0285555	0.00345203	0.00124268	0.00562776	0.0342937	0.013242	0.00311958	0.0235311	0.0101141	0.0098002	0.00410925	0.00929105	0.00557509	0.0117065	0.00235759	0.0163019	0.010525	0.0298558	0.0125557	0.0636484	0.0436135	0.0034782	0.0217021	0.0013115	0.0316964	0.0508018	0.00332346	0.0186621	0.00724067	0.0156072	0.00120028	0.0262817	0.0101679	0.0143323	0.0538455	0.0156153	0.031862	0.0622216	0.0176793	0.00807253	0.0109851	0.0372678	0.00838268	0.0207767	0.572238	0.427762	0.5722376	0.5681315
1980	-260.6038	-350.5618	89.95798	0.000151474	0.00581287	0.0233822	0.00806005	0.0112083	0.0145215	0.00113261	0.00671907	0.00938324	0.00221123	0.00362256	0.00191343	0.00385096	7.34372e-05	0.000796474	0.00353535	0.00776159	0.0272139	0.00227528	0.00169116	0.00419541	0.00348779	0.000901685	0.00113299	0.00314492	0.00231868	0.0162308	0.000184843	0.00530825	0.00228259	0.0115511	0.0153478	0.00107869	0.0007367	0.000581268	0.00862513	0.0377649	0.00692394	0.00686627	0.0296403	0.000307897	0.0401238	0.0167023	0.00643358	0.00627336	0.000566984	0.00282027	0.0021923	0.00800853	0.0022514	0.0108018	0.00994941	0.00243463	0.0102976	0.0396792	0.00378252	0.00244365	0.0077432	0.000733077	0.00191968	0.008195	0.3144199	1.68558	0.118352	0.353171	0.722736	1.38363	2.83149	8.4494	1.543098	5.36092	0.000317369	0.0121791	0.0489904	0.0168874	0.0234838	0.0304255	0.00237304	0.0140778	0.0196598	0.00463297	0.00758999	0.00400902	0.00806853	0.000153866	0.00166877	0.00740727	0.0162621	0.0570185	0.00476716	0.00354332	0.00879024	0.00730762	0.00188921	0.00237385	0.00658924	0.0048581	0.0340069	0.000387284	0.0111219	0.00478248	0.0242019	0.0321568	0.00226007	0.00154353	0.00121787	0.0180714	0.0791251	0.0145071	0.0143862	0.0621025	0.000645105	0.0840674	0.0349946	0.0134796	0.013144	0.00118795	0.00590904	0.0045933	0.0167795	0.00471714	0.022632	0.020846	0.00510104	0.0215756	0.083136	0.00792513	0.00511995	0.0162236	0.00153594	0.00402212	0.0171702	0.426677	0.573323	0.4266769	0.477281
2016	-259.833	-348.8648	89.03185	0.0179853	0.0278184	0.00711658	0.00701618	0.0315416	0.000961895	0.00225602	0.00914417	0.0265127	0.00521146	0.00020198	0.00371977	0.00290174	0.000496676	0.00117725	0.00920512	0.00181561	0.0100239	0.00266874	0.00728448	6.1509e-05	0.00098112	0.01033	0.0145696	0.00723761	0.00595217	0.0132482	0.00184979	0.010253	0.00435322	0.00935749	0.0381211	0.0290831	0.0105353	0.0140092	0.00875883	0.0217304	0.0293615	0.000516344	0.0592015	0.00871479	0.0415429	0.0442926	0.00290393	0.00774349	0.00418906	0.00515664	0.00180361	0.00190075	0.0098574	0.0025041	0.0299708	0.00484296	0.0410667	0.0648576	0.0220682	0.0231799	0.0150208	0.00187873	0.0296931	0.00528555	0.1725848	1.827415	0.167858	0.418796	0.762205	1.31198	2.3878	5.95742	1.290416	10.58851	0.0215899	0.0333937	0.00854286	0.00842234	0.037863	0.00115467	0.00270816	0.0109768	0.0318263	0.00625593	0.000242459	0.00446527	0.0034833	0.000596217	0.00141319	0.01105	0.00217949	0.0120328	0.0032036	0.00874441	7.38364e-05	0.00117775	0.0124003	0.0174896	0.00868814	0.00714509	0.0159034	0.00222051	0.0123078	0.00522568	0.0112329	0.0457612	0.0349118	0.0126468	0.0168169	0.0105142	0.0260856	0.0352461	0.000619828	0.0710665	0.0104614	0.0498688	0.0531696	0.00348592	0.00929541	0.00502862	0.00619011	0.00216508	0.00228169	0.011833	0.00300596	0.0359774	0.00581357	0.0492972	0.0778561	0.0264911	0.0278255	0.0180312	0.00225526	0.0356441	0.00634486	0.601842	0.398158	0.6018422	0.8330443
2052	-258.2951	-349.5386	91.24347	0.0103177	0.0102945	0.00110524	0.0237812	0.0153007	0.00453778	0.0125632	0.0306184	0.047794	0.0010966	0.0031314	0.0132514	0.0309085	0.000764224	0.0209459	0.00501515	0.008708	0.00283337	0.0126073	0.00505131	0.00791416	0.00522798	0.00242947	0.00151231	0.0148681	0.0109635	0.00601436	0.00146485	0.013328	0.00142315	0.00521775	0.0299522	0.0281137	0.0194856	0.0154883	0.00339517	0.0073112	0.0266339	0.0132338	0.0701452	0.0238143	0.0427958	0.0209377	0.0212242	0.0105614	0.00215591	0.0202698	0.000772309	0.00431314	0.000323598	0.0168677	0.0321254	0.000771686	0.00953305	0.0200691	0.00717119	0.00886997	0.0232311	0.000506058	0.0171987	0.0199054	0.5939409	1.406059	0.198883	0.454908	0.782129	1.27856	2.19824	5.02809	1.167785	2.367338	0.0121647	0.0121374	0.0013031	0.0280383	0.0180398	0.0053501	0.0148122	0.0360995	0.0563499	0.00129291	0.00369197	0.0156236	0.0364415	0.000901031	0.0246955	0.00591294	0.0102669	0.00334058	0.0148642	0.00595557	0.00933091	0.00616386	0.00286438	0.00178303	0.0175297	0.0129261	0.00709102	0.00172708	0.0157139	0.00167791	0.0061518	0.035314	0.0331465	0.0229738	0.0182609	0.00400296	0.00862001	0.0314018	0.0156029	0.0827022	0.0280774	0.0504569	0.0246859	0.0250236	0.012452	0.00254184	0.0238983	0.000910563	0.00508526	0.000381526	0.0198873	0.0378763	0.000909829	0.0112396	0.0236617	0.00845494	0.0104578	0.0273899	0.00059665	0.0202775	0.0234688	0.394342	0.605658	0.3943416	0.848166
2088	-261.1403	-351.0724	89.9321	0.0117686	0.000116509	0.005935	0.0101452	0.024072	0.000557418	0.00252442	0.0383042	0.0209686	0.00693335	0.0013222	0.00427947	0.00671213	0.00250694	0.00121471	0.0130568	0.00470564	0.0122177	0.00241141	0.00149436	0.00702437	0.0197961	0.00087398	0.00778748	0.00137029	0.00240311	0.0110079	0.0124107	0.000985997	0.00383924	0.00612941	0.0223504	0.0451407	0.000203574	0.00809435	0.0163668	0.0312881	0.0117723	0.0074384	0.0312125	0.00360373	0.0430407	0.0165173	0.0100595	0.00695063	0.00286359	0.00196156	0.00120607	0.0142346	0.00687497	0.00185793	0.00760653	0.00757313	0.0124622	0.0502766	0.00042434	0.00712497	0.0104897	0.00190132	0.000944142	0.0114828	0.3066567	1.693343	0.126395	0.364679	0.730002	1.36986	2.74214	7.91173	1.495557	5.52195	0.0184403	0.00018256	0.00929961	0.0158966	0.0377187	0.000873424	0.00395553	0.0600193	0.0328559	0.0108639	0.00207176	0.00670554	0.0105173	0.00392815	0.00190333	0.0204589	0.00737332	0.0191441	0.00377846	0.00234152	0.0110066	0.0310187	0.00136945	0.0122023	0.00214712	0.00376546	0.0172485	0.0194465	0.00154497	0.00601574	0.00960424	0.0350211	0.0707314	0.000318982	0.0126831	0.0256452	0.0490256	0.0184461	0.0116553	0.0489072	0.00564673	0.0674409	0.0258811	0.0157624	0.010891	0.00448698	0.00307359	0.0018898	0.0223044	0.0107725	0.00291121	0.0119187	0.0118664	0.0195271	0.0787788	0.000664903	0.0111642	0.0164364	0.0029792	0.00147939	0.0179925	0.480977	0.519023	0.480977	0.6381988
2124	-260.5324	-352.1956	91.66313	0.00466463	0.000272991	0.00752964	0.00350648	0.00234027	0.0271337	0.0113938	0.0049955	0.068875	0.00176273	0.010831	0.0239074	0.00885236	0.00727007	0.00110425	0.0213933	0.00452867	0.00601797	0.00275786	0.00265616	0.0255145	0.01136	0.0109375	0.0254142	0.00473043	0.00542095	0.0132817	0.00448657	0.0105254	0.0143166	0.00586443	0.0131168	0.000398281	0.00972516	0.00296413	0.0062137	0.014761	0.0199086	0.0412758	0.00964402	0.022893	0.0132613	0.0238453	0.0281007	0.0105726	0.0154893	0.00236901	0.0630266	0.00759995	0.00800211	0.0453705	0.0398113	0.0153893	0.0134583	0.00875297	0.00254693	0.00314426	0.0389512	0.00522492	0.004168	0.045566	0.7096267	1.290373	0.242215	0.500811	0.805942	1.24078	1.99676	4.12856	1.02526	1.818383	0.00524588	0.000307009	0.00846791	0.00394342	0.00263189	0.0305148	0.0128136	0.00561799	0.0774576	0.00198239	0.0121807	0.0268865	0.00995546	0.00817599	0.00124185	0.0240591	0.00509299	0.00676787	0.00310151	0.00298715	0.0286938	0.0127756	0.0123004	0.0285811	0.00531989	0.00609646	0.0149367	0.00504564	0.011837	0.0161006	0.0065952	0.0147513	0.000447911	0.010937	0.00333349	0.00698799	0.0166004	0.0223894	0.0464192	0.0108458	0.0257457	0.0149138	0.0268167	0.0316024	0.0118901	0.0174194	0.00266421	0.0708803	0.00854698	0.00899925	0.0510241	0.0447721	0.017307	0.0151353	0.00984368	0.0028643	0.00353607	0.043805	0.005876	0.00468737	0.0512439	0.427296	0.572704	0.4272957	0.8891971
2160	-266.8479	-357.9323	91.08449	0.000787554	0.00332291	0.0063372	0.015002	0.0224017	0.0119023	0.00337921	0.064444	0.0483126	0.00563498	0.00265118	0.0286354	0.0388931	0.00957163	0.00262033	0.0117846	0.00138122	0.023779	0.00741938	0.00581047	0.00814571	0.0697869	0.0152903	0.0268967	0.00836793	0.00680503	0.00328335	0.00390595	0.000147086	0.0172103	0.0505517	0.0532229	0.00361297	0.0217692	0.0015827	0.00746778	0.00707591	0.0318177	0.0253552	0.0140972	0.0283297	0.00158492	0.0286733	0.0400805	0.0136862	0.0362392	0.0198509	0.121477	0.0220709	0.0309731	0.00767222	0.0178068	0.00927561	0.0153311	0.0136559	0.0127873	0.0117061	0.0561347	0.00219064	0.007308	0.0195136	0.6054581	1.394542	0.252433	0.511005	0.811025	1.23301	1.95693	3.96145	0.9953838	2.303284	0.000652591	0.00275347	0.0052512	0.0124311	0.0185628	0.0098626	0.00280011	0.0534002	0.0400333	0.00466932	0.00219685	0.0237282	0.032228	0.00793134	0.00217128	0.00976512	0.00114452	0.019704	0.00614792	0.00481473	0.00674978	0.0578275	0.01267	0.0222874	0.00693392	0.00563885	0.00272068	0.00323659	0.00012188	0.014261	0.0418886	0.0441021	0.00299382	0.0180386	0.00131148	0.00618803	0.00586331	0.0263651	0.0210101	0.0116813	0.0234748	0.00131331	0.0237596	0.0332119	0.0113408	0.0300289	0.0164491	0.100659	0.0182886	0.0256653	0.00635744	0.0147552	0.00768605	0.0127038	0.0113157	0.0105959	0.00970002	0.0465149	0.00181523	0.00605563	0.0161696	0.438592	0.561408	0.4385922	1.206811
2196	-277.701	-368.5584	90.85747	0.00162837	0.00165388	0.00120843	5.0871e-05	0.00462635	0.00418581	0.0383545	0.00812076	0.00712929	0.00105094	0.0126811	0.00155643	0.0137079	0.0143021	0.0198925	0.00352607	0.00615987	0.0136509	0.00115307	0.0477641	0.00326355	0.00655827	0.0147077	0.027978	0.00679961	0.00132155	0.00493479	0.00081718	0.00167177	0.00288229	0.00458043	0.0179901	0.0141205	0.00450256	0.0120658	0.00418229	0.011551	0.011159	0.0206697	0.0165584	0.00799686	0.0170683	0.00321119	0.016502	0.00450975	0.00939902	0.0216388	0.0644348	0.0210818	0.000638826	0.0432294	0.00944091	0.0116778	0.00855216	0.00148146	0.00550965	0.000579211	0.0132798	0.000124489	0.00577034	0.0294958	0.5105567	1.489443	0.142984	0.387285	0.743829	1.34439	2.58208	6.99381	1.406387	2.917293	0.00237254	0.0024097	0.00176069	7.41192e-05	0.00674061	0.00609874	0.0558826	0.011832	0.0103874	0.00153123	0.0184764	0.00226773	0.0199725	0.0208382	0.0289835	0.0051375	0.00897496	0.0198894	0.00168003	0.0695925	0.00475501	0.00955543	0.0214292	0.0407641	0.00990706	0.00192551	0.00719	0.00119063	0.00243577	0.00419951	0.00667371	0.0262116	0.0205737	0.00656025	0.0175799	0.00609361	0.0168298	0.0162587	0.0301159	0.0241257	0.0116514	0.0248686	0.00467871	0.0240435	0.00657072	0.0136944	0.0315277	0.0938817	0.0307162	0.000930772	0.0629854	0.0137554	0.0170146	0.0124605	0.0021585	0.00802758	0.000843912	0.0193487	0.000181381	0.00840741	0.0429755	0.422728	0.577272	0.4227282	0.6863402
2232	-272.8705	-363.8718	91.00136	0.00239334	0.0308572	0.00982271	0.0106314	0.0144709	0.00682265	0.0413752	0.00891696	0.0491126	0.00660594	0.00831194	0.0198699	0.0283356	0.0224022	0.00562667	0.0102128	0.0144295	0.0160321	0.0323174	0.00900007	0.000987382	0.0144662	0.00741099	0.0105267	0.0070907	0.00577207	0.00438482	0.00468336	0.00286297	0.00899193	0.00278259	0.0167516	0.0150538	0.00479063	0.0137893	0.00618001	0.00695337	0.0028421	0.0278737	0.00988046	0.0220785	0.000490651	0.00231189	0.0157232	0.011319	0.010718	0.0177221	0.0950954	0.0487614	0.00280483	0.0525818	0.0163276	0.00936213	0.0162404	0.0167106	0.00971727	0.00719611	0.0428502	0.00500857	0.00506757	0.0328548	0.4787594	1.521241	0.272879	0.530788	0.820693	1.21848	1.88399	3.66463	0.9390684	3.177464	0.00248642	0.0320573	0.0102047	0.0110449	0.0150337	0.007088	0.0429843	0.00926376	0.0510227	0.00686286	0.0086352	0.0206427	0.0294377	0.0232735	0.0058455	0.01061	0.0149907	0.0166557	0.0335743	0.0093501	0.00102578	0.0150288	0.00769921	0.0109361	0.00736647	0.00599655	0.00455536	0.0048655	0.00297432	0.00934164	0.00289081	0.0174031	0.0156393	0.00497695	0.0143256	0.00642036	0.00722379	0.00295264	0.0289578	0.0102647	0.0229372	0.000509733	0.0024018	0.0163347	0.0117593	0.0111349	0.0184113	0.0987939	0.0506578	0.00291392	0.0546268	0.0169626	0.00972624	0.016872	0.0173605	0.0100952	0.00747598	0.0445167	0.00520336	0.00526466	0.0341326	0.498852	0.501148	0.4988524	0.9625641
2268	-290.1036	-379.2254	89.12174	0.00708448	0.00587599	0.0135248	0.0205919	0.0119637	0.00345029	0.0594766	0.0264813	0.057938	0.0316871	0.0136423	0.0236401	0.0321912	0.0147703	0.00109541	0.00797879	0.0116753	0.000246	0.00619166	0.0372429	0.00757524	0.0164167	0.0163229	0.00239747	0.0165529	0.066585	0.00146904	0.0167706	0.0190826	0.00129146	0.0387403	0.0110614	0.0295032	0.00242329	0.0189366	0.00426237	0.0088084	0.00280774	0.0257184	0.0283365	0.0373818	0.00419278	0.000553856	0.0387364	0.0284788	0.0257583	0.0928369	0.0450109	0.0641403	0.00403688	0.0385153	0.00940041	0.00378327	0.00859126	0.0112567	0.000439487	0.0339488	0.0473501	0.00224157	0.0634893	0.073697	0.2297791	1.770221	0.20803	0.464995	0.787499	1.26984	2.15056	4.807	1.135272	7.704013	0.00522589	0.00433444	0.00997662	0.0151897	0.00882509	0.00254512	0.0438731	0.019534	0.0427381	0.0233741	0.0100633	0.0174382	0.023746	0.0108953	0.000808032	0.00588558	0.00861234	0.000181463	0.0045673	0.0274723	0.0055879	0.0121099	0.0120406	0.0017685	0.0122103	0.0491166	0.00108364	0.0123709	0.0140763	0.000952647	0.0285769	0.00815946	0.0217631	0.00178755	0.0139687	0.00314415	0.00649754	0.00207114	0.0189712	0.0209025	0.0275748	0.00309282	0.000408554	0.028574	0.0210075	0.0190007	0.0684815	0.0332024	0.0473133	0.00297782	0.028411	0.00693424	0.00279074	0.00633737	0.00830354	0.000324189	0.0250425	0.0349279	0.0016535	0.0468331	0.0543628	0.500068	0.499932	0.5000683	1.355651
